musicbrainz_id,type,score,name,spotify_id,followers,genres,popularity
efe10a22-987d-43e4-a87c-9d4caa8d6e5e,Person,53,Dmitry Stepanov,6ZBB8EZs4gFg9P62xmdpGY,5,[],7
cd729079-342b-4e5e-9195-214277d2b29f,Person,53,АНЯ АНИМЕ,73Qx99es7IgWDYl4Ppdnr2,12,[],0
ad79350b-a139-44d7-9b19-a9b5dd299958,Person,53,Александр Пирогов,7tPBKx3jWYL2LfPQa1epyJ,6,[],0
31b77df8-370b-46a8-b656-7c22ba35d538,Person,53,Igor Roukhadze,,0,[],0
dd5dfedb-f610-4dc6-af1f-a4325a11bf9e,Person,53,DMPR,0siBQaURCli5wn2lqv8WZg,366735,"['k-pop', 'korean r&b']",63
5be35d72-7a98-4485-b734-da07a77271ff,Person,53,Tony Va,5SfD0pg0XgroP9PtTrEvCI,5272,[],41
ee660f31-ad46-44d7-a0cf-d1c43ffacf0c,Person,53,Аня Чиповская,7enXKxjNRAala7cotzJL9B,14,[],0
890bb561-1265-4786-8c59-67910f2f8461,Person,53,Bonus B,2eUgwyMobMitdjib3FxQVF,3147,[],29
3ef5eb18-8941-4d83-af2a-961390e5d729,Person,53,Valya Kan,1hcRiMPLZmxBjqR5L9NSRw,32,['russian techno'],0
a2fbc5fc-932b-49ff-bbc0-4a078d4a3c3e,Person,53,Rawnoizyshittlessbazzztard,,0,[],0
31a7dba7-7af2-48e2-96f8-e5891f21b1a8,Person,53,FELIX,4bL2B6hmLlMWnUEZnorEtG,1040805,"['dance pop', 'edm', 'electro house', 'german dance', 'pop', 'tropical house']",82
f2d43abc-a177-4a85-ba3d-d2c142642462,Person,53,Роксана Бабаян,5RSdhEGejKo2AFtpZp4y28,29,[],3
b1505bf9-6479-47e2-8c4e-fdae4b56cfd6,Person,53,Геннадий Черкасов,7MBvQ8lLKuF3iBjhYxooj8,0,[],0
b7379fdd-0104-4c68-9db1-31012759a1ba,Person,53,Max.Well,2AOt5htsbtyaHd5Eq3kl3j,1090039,"['dance pop', 'funk', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",62
961b39b2-c2ef-4ad4-bee6-f9014c0c1aa6,Person,53,Flexo,1nxAbuqCUcEgWzaHn8cttE,4281,[],56
933915dd-db07-46cd-aa7a-4238bec43392,Person,53,Dad D,4VMYDCV2IEDYJArk749S6m,20334524,"['latin', 'latin hip hop', 'reggaeton', 'tropical']",93
6dfa25d4-5fad-4e1a-954a-1d5d04d56fba,Person,53,Positive Position,,0,[],0
339c904b-bcce-4fa8-b1eb-47c77e75089c,Person,53,Каролина,5wx70QuZtxRUIIYek3RSaV,257523,"['latin pop', 'latin talent show', 'mexican pop']",66
a5a4dba3-d36e-4d44-a7c1-1cb122af5bde,Person,53,Wider,5OTaGPBlFHpGgXI1IvjFsr,1328,[],41
97c67a80-be61-4163-aaa7-342d8702b526,Person,53,Владимир Михайлович Огновенко,,0,[],0
d55f4f69-884b-4387-95fa-8729bb71356f,Person,53,Елена Панурова,1HQFBZHp0kt57ug9Hw7BON,4,[],0
7864e712-addf-4f55-8744-bd95cd038d0a,Person,53,First Function,3GG2q92LgyCpasnRggwoP3,7,[],0
6058f8f4-6552-4340-8175-09f92ff7b563,Person,53,M25,0ZzYDST6Dib7iYd8hmcLcH,260603,"['candy pop', 'dance pop', 'europop', 'girl group', 'norwegian pop', 'pop rock']",59
6da657b5-7622-4711-a2df-82506494622b,Person,53,Vladimir Lekhtinen,,0,[],0
e9d5bacc-28ed-4aa9-9df4-643b3a22024f,Person,53,Greenjelin,5iNgNQwyEgwkoyJg2BBpha,253,['russian edm'],30
3a637279-9024-48f3-9d6d-ad392203cbac,Person,53,Совергон,0AA4H3IpTrbmiXeCTG41q8,5729,[],33
4ed2bc21-f05f-41f9-ac22-7223df387aa0,Person,53,Natalia Prawossudowitsch,1v3R0AZVIGky22IezeDzT5,0,[],0
61cdb536-aa16-4fd6-a6b9-67a93e063150,Person,53,Hawaiian Sadness,56VkkAgoBMg6bEN4AB33vG,4216,[],26
ab961c39-b500-4f6c-b43b-ef4ee047bf8a,Person,53,Mental Affection,5VBSxv5bi68AIIbvyNLRWz,161,[],35
228c5c8b-70df-433b-a788-6688c3991139,Person,53,Александр Ломинский,5kXXlSMcDFmy3uLRzw2ORW,1319,['ukrainian pop'],20
e5e5defc-9fa2-4a7e-a7ba-f723c91f1a64,Person,53,acetic lady,5mRrfWIGRQ66ssgRQCxJ5l,41,[],12
4b9812fd-6e9a-42d1-b8d0-77b59efc45de,Person,53,V,2cnMpRsOVqtPMfq7YiFE6K,3516855,"['album rock', 'classic rock', 'hard rock', 'rock']",83
419c3be8-a900-43b8-9992-0c26f99177dc,Person,53,ВКУСНЫЙ ПОЗОР,083moS7r1s99n8XVkURC1U,116,[],7
0f03b151-75ea-41bf-a1fe-0c29ad3dc5a8,Person,53,Игорь Власов,5RrXtbFcUdpUPVgAwFVeyW,1,[],0
7816f57f-18bc-4778-aa29-707988bde3ed,Person,53,Cheapfox,,0,[],0
c7bad26a-1c6b-439f-8e37-ab7cf95c7805,Person,53,Stanislav Davydov,3v6bGAmZ4d2ez5I3Lnow66,1,[],0
70cf87b3-2065-4e00-999e-ac17fbf407ad,Person,53,Alexei Shanin,0NZzpmAUHjQdtIhS8DiDrA,1,[],0
a01b1b41-8766-4116-a79d-c7292c338482,Person,53,BLAGOiBLAGO,0GlI7lfBHUqXtT4U9Pbrh6,347,[],32
f92731e1-dfbc-4f65-b0e5-53a2afe159eb,Person,53,p.thepi,5PG6Cy1WILoKAYUkii32iR,11,['russian electronic'],0
0d2c0e07-7913-4151-a5fb-ededff74a284,Person,53,Kirill Torno,3fzaXkKQUAWyOgONnZfZSH,14,[],1
d1d93000-bd4a-41d0-81bf-0b722ab51a4f,Person,53,Александр «Кот» Лежнёв,,0,[],0
74c79bd2-ec2c-443a-9e5a-fb1023f35a65,Person,53,Тимур,0Mk8S1iU03jrJD4M7g2mZv,63,[],22
194f7f29-6766-498b-a986-b3fa11effb66,Person,53,Noise Beats,4ryXEYUscyn70mDb5JwHJO,4,[],1
a327d6ca-4b1e-4d35-b6b1-97b05ad25cde,Person,53,Андрей Резников,2vPHQcJ0v5J1bBtyf9RABW,63,[],15
c23a0c5d-0e5e-426e-b605-7fe275eefc09,Person,53,Desso,6tJWHy5U8aaBRgnNApXfOi,449,[],13
2282acbc-6492-48d1-aced-5c313d9ad2a0,Person,53,Генрих Семенович Талалян,,0,[],0
321b4874-0f46-4302-9b94-f5991cf4bdcb,Person,53,Mailky,1hzfo8twXdOegF3xireCYs,1399718,['german pop'],76
a29fbd21-39ba-4cca-bd16-681ea9c8f0fe,Person,53,King Kong Music,3iBrZba5vsM6Ceq6m35XgJ,1250,['arab trap'],12
34b13758-d39a-4318-920d-9d30f477d009,Person,53,Daniil Skotnikov,,0,[],0
6556c0bd-fcea-45d2-80c1-95d79975cca8,Person,53,Shivrag,1NAzdxB7eQZSFmYh1lgITh,83,[],8
13a0bb68-f7d9-4a3a-a58f-da581c0686e2,Person,53,Nadia Maslova,27iRdGVB21wZckVTklxKoW,8,[],0
1f57c5a7-e90c-4fc8-ab75-790e05b8432f,Person,53,Alexei Shmitov,05S9kbPRuFQxMRubZSzTJq,1,[],3
7a36a6e5-1438-4b5d-b7c1-17111c3bf376,Person,53,Irina Tchernoussova,,0,[],0
b7c78a52-9213-4f14-bad6-73e089fc3c19,Person,53,Elisabeth Romanovskaya,,0,[],0
cd4113a6-ea9e-4215-bd1b-5cdeb12723bd,Person,53,Joint Stock Galaxy,1egBn0YjJvd1TojE1EaiBm,33,[],3
25b98c5e-8fe4-4784-81fc-274a23e0a910,Person,53,Бешеный ДНК,,0,[],0
69d3dcbb-b3de-4397-9d74-7711e07cce46,Person,53,Генрих Сапгир,,0,[],0
9d469ddf-e2fc-4d07-b756-bc529d7ebce1,Person,53,Анна Большова,,0,[],0
da63a5aa-3b80-4d48-b0f8-73e742a48dd8,Person,53,Ирина Отиева,5uuYsSXKo8eyr0pipfQcEh,55,[],19
c425945c-3b7a-4acd-8c83-20474e6b3477,Person,53,Dmitry Feofanov,3m9xDAxAr5np5cy7Xic8G6,8,['russian classical piano'],5
4db63bcc-c4a4-46e6-b99e-540969b8b69a,Person,53,The Deep Wave,0zHu0ZwIKsco8QmraBPFwS,572,[],11
c7e6fb66-72a7-4a06-974f-86ac0aca6476,Person,53,Александр Пистолетов,5ybd35fjkC93sjGwr959GR,773,[],19
e5e166c4-071c-4e62-a1c3-633b1e0b61c5,Person,53,Mikhail Aptekman,,0,[],0
42d99330-50f2-4f3e-a967-536076131d82,Person,53,Евгений Никитин,5c5xIwgEs6HASwHsUnuPF8,1,[],0
ef866bf8-a35b-4051-8eb9-71bcbcc4e8dd,Group,53,Midix,6Y5o021VaeAm5iRncZhLei,5919,[],38
a42ada81-a996-4ceb-a03a-aefa42513ba2,Group,53,Nordiskult,,0,[],0
eeebe8e9-11cd-4b04-8325-fe441dc1d161,Person,53,Александр Варламов,1u8toAUaDdxX0ahdpSHCfD,10,[],1
50da3b31-6586-4fb4-a99b-3ba56a0edbf6,Person,53,Святослав Белоногов,,0,[],0
eb21c41a-1c27-471a-91d4-6e162e5527fc,Person,53,Николай Семёнович Голованов,4taIfFlcSpfHv0RTybQIHA,94,['historic orchestral performance'],10
5bd9d77f-28df-42a7-9a8a-7a3f43b2b785,Person,53,Татьяна Котова,6slTlDE46Q2BLEKLQSHCUo,209,['russian dance pop'],10
ac69e724-fa32-4674-809c-17816e132be5,Person,53,Oomkah Dee,,0,[],0
9fdc2d8a-8cc3-41b8-b27b-d90308fe2fdb,Person,53,Александр Кислинский,,0,[],0
8299edfd-8b76-4386-8907-e1dfaf303968,Person,53,Максим Крамар,,0,[],0
87385740-2dae-4e2a-8ff0-dfb8bb78c6da,Person,53,DJ Boyko,66bGHvDI6MHSrU8DvMtFbK,333,['dubsteppe'],13
d67ea949-62bf-4d4c-bbf3-f19a64036a89,Person,53,Foner,4AbDWrmJPSOeIbT2Ou60ik,171903,"['post-hardcore', 'screamo', 'uk post-hardcore']",51
3fd7aa13-b727-45f4-bbfb-eefea6e8fd21,Person,53,Black Sky Chant,,0,[],0
95f92383-7922-48d9-8e54-3e42ad147fb7,Person,53,Александр Георгиевич Бахчиев,,0,[],0
f85a145f-8d7a-4334-895e-637a2c1a49f6,Person,53,Алла Иошпе,2GuuezMv7gdZge5KusKYQJ,90,[],8
682436a6-f12d-480c-8ee0-c3c110106faf,Person,53,Марина Девятова,5wMg5vjH9H3hMoyeWyU8lI,2581,['classic russian pop'],30
eb661e61-e630-407e-a31b-89bf9db8bbfd,Person,53,Sergej Larin,2U04neR9ihjlpaREIEHCG9,72,['classical tenor'],13
e962bf41-c9fe-482b-b886-18ae5b793b46,Person,53,Selector,0dIt96Hair2PauEdY1yr71,6,[],32
00b2f321-0cd7-4f2b-be48-2db0619ca2a3,Person,53,Леонид Сметанников,3ffOLSWHfiuTJOtTBDMvWS,7,[],0
c377cd1b-c377-41e3-8ac1-f2dd29a194b3,Person,53,E. Misailov,,0,[],0
8b31b687-1460-4d17-a409-e18602926e52,Person,53,1Touch,285yUNASvUnsizQoEMKsdf,90,[],18
3e807660-46ea-49ae-91d9-1bf311a94ccc,Person,53,Елена Доф-Донская,,0,[],0
b5b70de4-c79e-447c-8f5d-8ef8af14cdb5,Person,53,Леонид Парфёнов,39EXwlyHiypKN8zLhBwcKy,7,[],8
8cc67143-4f86-42b1-956c-084b89e63c9e,Person,53,Irina Mishura,0Pf1HKcncun9rWyaMkIG4L,2,[],2
c8c0f0e2-0380-43ef-bd8e-8fbd76fbfc36,Person,53,Dmitry Bessonov,6N1WLGDCIGJkkl3NoxUygp,59,['cosmic uplifting trance'],4
d303738c-faa6-43d7-beba-7d2cd1cd449e,Person,53,Юрий Яковлев,2D6uCBj8F4YzsfV5xs8Au9,13,[],10
5aac9f8a-f735-468f-9595-c534af5463ec,Person,53,Стахан Рахимов,4lnXLr4vMBrP3GMiU7rPT1,16,[],7
9d97cd8a-f358-479d-a9b9-547393b5ea19,Person,53,Lyubov Sokolova,62uDv2dszw1sIAuxs2xcm3,1,[],3
032a1f6b-ce92-41a1-b187-4914a80aea9e,Person,53,Stanislav Rubyteno,7luMlQaYlwbFoNcdOBWHFJ,6,[],0
d31d8850-136e-4b44-80ab-33808830ac9b,Person,53,Psychoweapon,6VnVa9tgzzOq1Whs7KMTm3,201,['uptempo hardcore'],18
f2645792-560a-4c66-b2e6-9d8ed795057a,Person,53,Василий Дмитриевич Поленов,,0,[],0
45ceedd0-f945-40d6-82a0-d9b925028b67,Person,53,Артемий Троицкий,4S6rgJhAQubx5W6Y51PDoG,16,[],1
b6fd9f6b-746c-4fa2-8a2a-de8251b01859,Person,53,Ролан Антонович Быков,,0,[],0
ba99e386-e1e5-402e-ba87-4af81896a5fd,Person,53,Юрий Николаевич Чернов,,0,[],0
5d18eb5d-5def-4181-92a7-d97c5924a37e,Person,53,Александр Смагул,,0,[],0
731b79bb-0f01-42aa-9387-8de813328889,Person,53,Сергей Барсуков,,0,[],0
c79358f3-246d-4606-b3d0-6e9aa83bc7c9,Person,53,Сергей Владимирович Протопопов,,0,[],0
bd3cdb7b-98af-48d3-8872-44a23da3db9d,Person,53,Elena Ozol,4X3ShM5cZAp6Z9bZCnVz8i,4,[],22
5f93d3d9-e01f-47fc-8677-160f238a0f07,Choir,53,Tebe Poem Chamber Choir,,0,[],0
cebbf95f-09e1-4862-ba21-562be52f05b7,Choir,53,The Danilovsky Monastery Choir,7zWahsGJz4WmsVp3JcjCWp,4,[],0
5645a732-fd28-4a4f-a8dd-93ed065b9c26,Character,53,Olga Pratilova,,0,[],0
cb4503a2-522b-43c6-8381-7e189a4bae29,Choir,53,National Sovietic Chamber Choir,,0,[],0
6fa945da-55df-4d3d-930d-7de3c7571636,Orchestra,53,"Симфонический оркестр Москвы ""Русская филармония""",7ycBfcdvcoHFZ15dyfFAXP,12,[],18
57cd80eb-cb2f-432c-af94-9eb0d816828d,Group,53,Давай,0xZvYTiM5QT94j1abOm0nC,31112,"['deep tropical house', 'norwegian pop', 'pop edm', 'tropical house']",55
095c96fd-8cad-4356-b464-a4b796091d9e,Choir,53,Smolny Cathedral Chamber Choir,6R0V61k71O0kzWMoC3ILOW,7,[],14
6fb5b76a-6aef-42e1-8e29-e0bf23234c7c,Orchestra,53,"Mussorgsky Opera and Ballet Theatre Orchestra, St. Petersburg",,0,[],0
e2722236-701a-45d3-b203-b1dff46ae858,,53,D.T.F.N.,6MMoDGT2Mm3lz5sfVcd3Ck,45737,"['norteno', 'norteno-sax']",51
318b9f03-dd65-42aa-b533-47ad75236729,Group,53,Stone Scissors Paper,6peWsGbT29uYY0zZiA4Op9,34,[],0
f37d7eea-0744-4af0-9e5e-cdf5a0a05032,Group,53,Chaos Rising,5cwVIIzoRSPpzRtF5aieud,84,[],2
09a760c6-671d-48ce-ab19-c21a9d021205,Group,53,Woods of Fallen,,0,[],0
3270e05f-dee5-4f3f-9965-3dba596a39d5,Group,53,Восточный Округ,4tS0YU2IuEm03xyKxsxeOm,15662,"['kavkaz', 'russian hip hop']",35
c238e40c-cdf1-41e8-bf15-45e404d2a41b,Group,53,Sinestesia,4BRKExuO9fjqCAz0BV2GJK,389,[],5
13dcf56d-aeb2-4842-9b49-50868a739617,Group,53,23:45,3sp1l2h3ex8Z5FE8fHOQmF,103,[],1
75082803-3d3f-4c23-a734-f02d8bf5c9f4,Group,53,Couple,6YrygUeTfQuNoHGdBBPUhI,5941,['kawaii edm'],34
08ec132a-9e5e-48ca-a9b4-78f24d2faa8a,Person,53,Sergei Roldugin,60JEc0p5JKSTd2YL4Pi1Ig,114,[],17
5e341576-2b71-47c1-a1f8-92f55fa9b39a,Person,53,Кирилл Владимирович Рыбаков,,0,[],0
6b5b3ad7-ce1f-49f4-91d7-4072bdaacdb6,Person,53,Александр Сергеевич Грибоедов,,0,[],0
4ca2041b-8ebc-4a51-b965-c82df8d1f489,Person,53,Alla Kustariova,15sMzZ36qj30PDWeIQF1TY,0,[],1
5cc53f0c-e06e-489d-b41a-215adf128b24,Person,53,Елена Корикова,,0,[],0
5d71f6b5-eb33-45b6-807a-fb17545bfb3e,Person,53,Василий Ширинский,38WFcaNEcUenGtlrwsmxPp,0,[],0
6b5b9082-135e-4422-9f71-27ba78b33e4e,Person,53,Александр Николаевич Шефер,,0,[],0
f9958eec-6924-4409-9808-ac23b18a522a,Person,53,Space Shaman,7zu7iie0HKDEp9gMn9t6e6,5,['deep darkpsy'],0
f3ad1a78-82bb-419b-96da-8295b727cf7b,Person,53,Змей,2Uy2vJpioCLyHy3zZN3QIU,253,[],33
f8ea0807-e74e-48ce-9a35-806f920dca42,Person,53,Максим Михайлов,5lWtMmvXHy2jO6bAlRf9xD,2,[],0
1fabc2df-d52c-46f4-9b96-ada7d57dc133,Person,53,Юрий Усачёв,0OP5nTUdzeqZLXBhX8WJnj,1,[],1
bca23881-dbde-42d7-953a-849683c9adea,Person,53,Александр Яковлев,1QaoZhFwhebAV8BxnBX1Bb,52,[],10
0047a6da-100d-4053-a60f-da73bb5a9faf,Person,53,Александр Дюбюк,2IcVvKDSVOMsgADZ2sP28J,0,[],0
89b6686d-a015-464a-be84-dccb4a7d6029,Person,53,Vera Zhuravliova,0dwTHOpf4e0Mp33n22J18t,0,[],0
c6afde09-5f31-4385-a868-00f0f28e5378,Person,53,Oksana Korokhova,,0,[],0
ec76e287-d6f6-4b09-964f-53d79a5df305,Person,53,Julia Samoylova,1VxM2eQ7fzUvCHmZVE3Hnc,1215,['eurovision'],21
4fee5f03-947a-4497-9eb2-56c529318271,Person,53,Grigori Feigin,45tlTHhMs1shgv8HTDtzrt,3,[],7
dc139510-be6f-4d00-a065-ce97495855a0,Person,53,Петр Дерюгин,,0,[],0
76ec0e1f-67fc-4710-8a67-ea94fe270909,Person,53,Вадик Королёв,03K446Uh7WoGQJz91NTUhs,7,[],3
d37a5054-82be-4c65-a5de-0581a13370cd,Person,53,Serguei Milstein,0w88tdtCm2D8VmkdbtEkEB,5,[],0
0ddee381-9e21-4565-8908-a571ee78b167,Person,53,Alla Libo,72GjJFiv0tmv93dkPsUgfZ,2,[],4
ca0ddfde-0a72-467a-979c-79ae646c543e,Person,53,Е. Чепиков,,0,[],0
86e89e49-357f-444a-b93a-f190e77e2a69,Person,53,С. Сермягин,,0,[],0
cb83e698-6d60-40cd-bc31-846f00d47c70,Person,53,Boris Garlitsky,0hcyIVIPTR9OFt2PDaauLp,13,[],5
90df83e8-10ac-4c46-b391-92114b9ad404,Person,53,Valentin Berlinsky,2JMRcILEDAi0Jtbyjxo1rh,6,[],3
90d5bf8f-89e1-40e4-b294-d9519671eff1,Person,53,Геннадий Иванович Банщиков,,0,[],0
7744af11-906f-461e-853a-e4079465862e,Person,53,Валентин Жук,,0,[],0
296fa83b-c295-4f54-ae1b-740f73ab324c,Person,53,Анатолий Камьішев,,0,[],0
c2776b83-895e-4466-bf64-f68dc1b57d43,Person,53,Лера Огонёк,1GsyJP6hsqGhIKynU6tNKa,5,[],2
1d321c3e-b0b7-44d7-ae9e-7c89c8044c74,Person,53,Acrone,0YJJsG3EO1kMR0ZrD4JHjg,58,[],2
ea2db961-9b4e-49c5-98d7-0cbc65890111,Person,53,Gleb Karpushkin,,0,[],0
b04c6992-c0d6-4243-b3d4-9f4ebce02a17,Person,53,Игорь Воронов,,0,[],0
7d02e620-fa5e-4344-b51b-8299859a5c68,Person,53,Lord Seth,,0,[],0
c90ed693-6c82-44e9-b04d-2038c0efdee7,Person,53,Пётр Мещани́нов,,0,[],0
c6237e2d-a2b5-458b-a820-05e779ade814,Person,53,Юрий Муравлев,,0,[],0
acc0da93-21c7-40a5-bfaa-167041b42671,Person,53,Валерий Олегович Фадеев,,0,[],0
7bc3b79c-dedb-48a1-9ce1-1bd9a4399354,Person,53,"Зверев, Валентин Ильич",,0,[],0
524b6b43-21ad-4c6f-aca7-3e89eb4b0c1f,Person,53,Владимир Комаров,,0,[],0
c636eeac-2952-485d-9df8-00241e9c3955,Person,53,Roman Mekinulov,4OiiWj2Why8U3Z8sLIUFSg,4,[],0
cdc4c44f-f5ff-4894-aef5-dcb0c18fe9ab,Person,53,Георгий Киркор,,0,[],0
8805e2db-0b00-461d-9d7c-b73d36af143d,Person,53,Andrei Petrenko,2hhNwiu7okIS0mtd8iluiC,1,[],5
6cd2bb3f-2d0f-44c3-8dec-c0f396e78ca5,Person,53,Oleg Prokofiev,,0,[],0
faed421a-1426-4d69-afd8-b926ca2ffa08,Person,53,Malina,3fPngdGRZMBzFFBf3ql2XK,30030,['neo soul-jazz'],40
a35e5189-5f97-4cf3-b95d-977a03f3e5ef,Person,53,Дмитрий Романович Рогаль-Левицкий,,0,[],0
176c6734-fc45-4a46-9ed0-64256a2501ed,Person,53,Lev Sibiriakov,4tjKDruh6NXZr4kzDmio8s,10,[],0
9eb47432-5c98-4557-8d23-3a580da80fbe,Person,53,Ksenia Kuchukova,,0,[],0
187ad364-529c-489c-baf9-82089030a784,Person,53,Анатолий Николаевич Александров,,0,[],0
c20ec1a4-4236-4dd5-ad80-0cf19791542d,Person,53,Николай Алексеевич Титов,,0,[],0
96be05b4-c130-4484-95de-57247627cb5b,Person,53,Елена Геннадьевна Сорокина,,0,[],0
932ed4bc-356e-4c9c-bbb2-2ee0f8566259,Person,53,Alexander Borisov,26yISr3lqZlTyRs0RZzgfl,13,[],17
e2362b16-99d6-4c65-b75f-019981f83923,Person,53,iXodes,22StOSY9oJz9lTedASSQ2n,7,[],0
cc04dfd5-ef4c-43a7-a8a1-fd8ddd574978,Person,53,Natasha Selskaya,,0,[],0
ce1f04f5-98f8-40fa-97dc-e5f961265b3c,Person,53,Антон Прищепа,,0,[],0
645a7bb6-1fca-4d1f-ad80-d090e4a22820,Person,53,Anastezia,09xkXRX1dsNLtZrQ8p9SxM,11,[],2
31d3a715-117e-4075-84ac-54e4264c0ba1,Person,53,Альберт Леман,,0,[],0
fbcff7a3-b1ff-4705-905f-82f8938b1ad5,Person,53,Aslan,5rkVyNGXEgeUqKkB5ccK83,1916017,"['dance pop', 'hip hop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",75
c7e20180-6133-4f87-a3b3-3867f353a612,Person,53,Alexey Markov,32ft1M65o2rBRBY5d8ROg3,13,[],9
e99a1f5d-725c-4b4b-999a-298d4e6d2096,Person,53,Элла Георгиевна Адаевская,,0,[],0
9b667ed7-4855-45f1-b5b4-2477c766a716,Person,53,Владимир Власов,4p8HPth23KE1qU4NjDXjRu,1,[],0
deb22aeb-8ea9-4040-affb-5066e6a84889,Person,53,E_SHAK MMS,,0,[],0
2fa49a0d-d581-4987-a7ce-a7784b706734,Person,53,Ekaterina Frolova,2x8veFPFtIwvFwxk3EhnZB,2,[],0
f1a18c62-e484-48b3-95bb-0041eb8d0a34,Person,53,Владислав Иголинский,,0,[],0
bf04836c-6377-4c83-baa5-c50046443c2b,Person,53,Эммануил Шейнкман,02sAnfRqLu2j4Qlt3R17tI,2,[],0
d60d7a00-b7d3-4dfd-8d15-776152891046,Person,53,Astrogat,4h84fWXdwSdYYD9hXSLUFN,1,[],0
74a8c19c-a6f7-4f9c-999f-fd12f7399639,Person,53,Dmitry Khrytchev,,0,[],0
4bb6454b-0f4e-4ea5-b8b1-d61fbcb2b74c,Person,53,Михаил Коллонтай,6z5sPa5iltn4bqfSyIZiHY,0,[],0
d56a8f82-4b66-4996-b4e7-8089abadf84a,Person,53,Тэйк,3EW0kQ1skZiK1NHg3Spt9J,1012240,"['atl hip hop', 'rap', 'southern hip hop', 'trap', 'vapor trap']",69
aaa017b3-8a40-46ec-be8a-20570691b3f6,Person,53,Константин «Тролль» Румянцев,2YTUG8LRwbWxNVBAvOzLa4,0,[],0
83ac8fa5-8836-41a2-bdcb-2e3406a85594,Person,53,DJ Fisun,30zLZClNfuPfuAMXoqSyZj,0,[],0
030c725e-f671-4c35-b283-8690ba6f3c4e,Person,53,Efrem Zimbalist,4531nNv9vsREmhbFLlwC9p,79,['historic classical performance'],4
1551174c-6418-4b30-b13f-1b1903dec975,Orchestra,53,Moscow Conservatoire Students Strings,,0,[],0
5cac07c6-d4e1-4ac9-b540-f6985d66217a,Orchestra,53,キーレーン,4MVyzYMgTwdP7Z49wAZHx0,3029305,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']",76
2c7c3f63-4774-4e69-ae72-4740a579c7b9,,53,Affective,1PjOhAieASuB7Ww9cqukaM,114,[],16
1a429d3e-ce5a-4a7b-a62a-b1e49ccecdc5,,53,Magic Studio,5zjsTZBxKgnxJ3s728iWfa,8,[],12
65dc7ef5-e301-4f2a-a164-8224b9c78881,,53,Spacebirds,4Ymh4cOrsu1hrnZF2HN26a,2,[],0
3ceb023e-c7d1-4c74-b333-fc615e534cde,,53,Герасименко Роман,,0,[],0
26215196-2180-4095-a166-282afc3d4120,,53,Владислав Королев,0GDWqx34TDAN9GM8fIq9tE,7,[],0
620a6dbb-ab53-43b6-9303-c022f3a0c395,,53,Давыдов А.М.,,0,[],0
f8a82b62-f14a-4547-be87-06fc0876d801,,53,Давыдов А.Д.,37ZIrxZLg5v0M7dx7Uj6iG,0,[],0
33e48416-dbb1-4163-997a-eec81fd3254c,,53,Богемский Д.А. и Мирова Н.К.,,0,[],0
08a2c132-597b-4fd1-8f49-2c5b9f471538,,53,Бим-Бом,,0,[],0
170ae969-1501-4a76-b024-6689207e044d,,53,Сарматов С.Ф.,,0,[],0
8f836794-2774-459e-a81d-62f9a3ff9d03,,53,Северский Н.Г.,,0,[],0
fdcfe05f-80e8-43a1-951d-4e66f4e0cb1b,,53,Камионский О.И.,,0,[],0
77161b42-211b-40fd-b007-8d37706e1722,,53,COPY,7t1L1cIxDpvPqLcQ9YeS3v,71,[],30
be8fefda-319d-4dcd-82da-7d1c93461c44,,53,Failure,3grvcGPaLhfrD5CYsecr4j,48178,"['alternative metal', 'alternative rock', 'grunge', 'post-hardcore']",47
ee3ca743-5e63-4014-b09c-e6eaa34f5558,,53,Capo Blanco,1NnHsHgC1IkscWudE9UnsB,509,[],13
4d056329-a4be-473b-9c43-b944d646c87b,,53,Верина В.П.,,0,[],0
27f31819-0841-4aaa-b994-63c4997fccf5,,53,Раисова P.M.,,0,[],0
5eff534f-21dc-4e1d-96eb-8c72e99afe1a,,53,Невский П.,3XsuW45Fvlt0JJEWsgDxvW,7,[],0
4906b8fc-1ba5-4aca-b996-a1af3d73b637,,53,Synth-Dimension,3QOWyIDLlKyp4BXYG79M8T,7,[],0
970b2b39-13f2-48ae-9195-3800327c21f2,,53,t-U.Bus,1TYMDYMKHJACJcLzSeuz0W,2,[],5
7830c00b-bf5a-4dff-b307-6c5e43c1aec0,,53,Artifact,4hz8ohK9ESaFbJBAXvWJGL,48507,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'new jersey rap', 'turntablism']",47
04af6e9f-1a63-418d-a280-eea47e6d335b,,53,Саграда,3SOEb90k4okpuIxG90QTmQ,122,[],30
7686f526-d852-41a8-84f8-2eb3a7f8dbda,,53,Mononoke & The Wolves,0yd9Jk10HVPlS3m851Q2Mp,37,[],1
682ecca5-96cf-4bdf-8cd6-438a5f0e428b,,53,MandragorA,2AasvmwafZPTgQANaoLoQY,213282,"['brazilian edm', 'mexican edm', 'trance mexicano']",61
787ce60f-cb57-4250-8fa7-e9c6f3d99895,,53,Suicide,1VPmR4DJC1PlOtd0IADAO0,2625843,"['dark trap', 'new orleans rap', 'underground hip hop']",85
