artist_spotify_id,name,spotify_id,duration_ms,explicit,popularity,album_type,album_name,album_spotify_id,release_date,album_popularity,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
3r1XkJ7vCs8kHBSzGvPLdP,Momentary Bliss (feat. slowthai and Slaves),3iYUYQZidlttLNt0iw7QD9,221386.0,1.0,64.0,single,Song Machine Episode 1,4ylpUUmMEz2FRtsWzuIbrS,2020-01-30,59.0,9,1,4,0.0851,0.641,0.807,2.38e-05,0.64,-6.73,0.239,0.712,158.071
3r1XkJ7vCs8kHBSzGvPLdP,T N Biscuits,2tU2dbpcLijyxcINyyzx4v,166153.0,1.0,61.0,album,Nothing Great About Britain,5Ki4YFQrUx7hCcQx1LJUQb,2019-05-17,67.0,11,0,4,0.107,0.734,0.587,0.0,0.111,-9.044,0.406,0.419,127.561
3r1XkJ7vCs8kHBSzGvPLdP,My High,5EHu21NzdA4BgWMmNcR6oR,294920.0,1.0,58.0,album,ENERGY (Deluxe),6wp1us3xBnYz5qldxrZXRf,2020-08-28,72.0,9,1,4,0.000791,0.76,0.806,0.0346,0.0392,-5.87,0.132,0.893,133.007
3r1XkJ7vCs8kHBSzGvPLdP,Inglorious (feat. Skepta),6RjFuqzKb1gByFDiB14MvO,188552.0,1.0,57.0,album,Nothing Great About Britain,5Ki4YFQrUx7hCcQx1LJUQb,2019-05-17,67.0,4,1,4,0.0169,0.751,0.66,2.35e-05,0.11,-7.031,0.327,0.408,149.929
3r1XkJ7vCs8kHBSzGvPLdP,BB (BODYBAG),2E0biFB3AGMSnJTDVbB8EE,192412.0,1.0,56.0,single,BB (BODYBAG),2WiHIGt86SQbIwSPccRK4Z,2020-05-14,51.0,0,1,4,0.473,0.806,0.435,1.6e-05,0.0976,-9.95,0.417,0.253,139.971
3r1XkJ7vCs8kHBSzGvPLdP,My High (Edit),67HFbeyAkneVBBwMVk84y7,192433.0,1.0,55.0,single,My High,3KOVzk3E071KTiMzo1PX4g,2020-06-30,56.0,9,1,4,0.000411,0.747,0.796,0.00287,0.0366,-5.359,0.115,0.928,133.01
3r1XkJ7vCs8kHBSzGvPLdP,Deal Wiv It (with slowthai),58FeZw9fdcWTMZnx5uUFZz,177000.0,1.0,54.0,album,R.Y.C,49XdLHYoA83A2JpKbJykSP,2020-01-17,60.0,1,1,4,0.00625,0.795,0.674,0.0,0.219,-5.542,0.164,0.869,142.069
0tq4FzYtXFteCwPXVMXzZb,"Детский сад - Из к/ф ""Усатый нянь""",4nhWj7nI2e0Us9jRpryOGp,138631.0,0.0,31.0,album,Музыка для детей,1nad7h3w6HpQQxTSGzrF3V,2006,35.0,0,1,4,0.141,0.736,0.266,0.9,0.321,-10.846,0.0488,0.74,97.574
0tq4FzYtXFteCwPXVMXzZb,"Азбука - Из к/ф ""Приключения Буратино""",0SuxO8eUyRQVtn5swgKSgo,38661.0,0.0,28.0,album,Музыка для детей,1nad7h3w6HpQQxTSGzrF3V,2006,35.0,0,1,4,0.976,0.462,0.266,0.567,0.094,-15.408,0.102,0.0388,139.341
0tq4FzYtXFteCwPXVMXzZb,"Сны - Из к/ф ""Карантин""",1BtPvttUHwyhfKjbV3eWxJ,231862.0,0.0,25.0,album,Музыка для детей,1nad7h3w6HpQQxTSGzrF3V,2006,35.0,9,1,4,0.0489,0.586,0.678,0.000281,0.0602,-10.635,0.0478,0.761,119.371
0tq4FzYtXFteCwPXVMXzZb,"В парке - Из к/ф ""Вам и не снилось""",5pnKziGsWJ8tqUZQJbBuw4,154148.0,0.0,24.0,compilation,Лучшая музыка из советских кинофильмов,7hGp986rSBZmm8HqXnNJH8,2016,30.0,7,1,4,0.987,0.418,0.0561,0.749,0.118,-19.067,0.0358,0.096,114.358
0tq4FzYtXFteCwPXVMXzZb,"Тема огнетушителя - Из к/ф ""Усатый нянь""",1lA9FioPzIbTrOnDq41HeH,103262.0,0.0,24.0,album,Музыка для детей,1nad7h3w6HpQQxTSGzrF3V,2006,35.0,9,1,4,0.0964,0.637,0.806,0.932,0.215,-8.469,0.0559,0.951,145.47
0tq4FzYtXFteCwPXVMXzZb,"Финал - Из к/ф ""Усатый нянь""",4bfckVOChq3gEEOiAvBqiZ,49136.0,0.0,23.0,album,Музыка для детей,1nad7h3w6HpQQxTSGzrF3V,2006,35.0,9,0,1,0.742,0.675,0.357,0.939,0.158,-13.444,0.211,0.469,98.803
0tq4FzYtXFteCwPXVMXzZb,"Звёзды - Из к/ф ""Про Красную Шапочку""",6PPhFNtvCPv4quY8GZv3bj,95791.0,0.0,21.0,album,Новогодний хит из кино,1ldeCWFAfiYnNfV3ZLBE6u,2015,33.0,2,1,4,0.888,0.125,0.403,0.538,0.233,-12.347,0.0329,0.122,82.5
0tq4FzYtXFteCwPXVMXzZb,"Тема барона - Из к/ф ""Тот самый Мюнхгаузен""",5W8lhUxPtxRufdnWzkgSc4,155376.0,0.0,18.0,album,Музыка приключений,6louAJo7ah3CCAmKYJCZp9,2015,23.0,0,1,4,0.981,0.292,0.214,0.864,0.0772,-13.474,0.0384,0.0816,86.377
0tq4FzYtXFteCwPXVMXzZb,"Песня Красной Шапочки - Из к/ф ""Про Красную Шапочку""",39uvAxhXF8X7b1HzXZyY3x,139885.0,0.0,20.0,album,Музыка для детей,1nad7h3w6HpQQxTSGzrF3V,2006,35.0,7,1,4,0.684,0.658,0.435,0.000185,0.123,-11.095,0.0632,0.756,96.615
0tq4FzYtXFteCwPXVMXzZb,"Тема Красной Шапочки - Из к/ф ""Про Красную Шапочку""",7uNDbPhzzGAIxMumgFcflm,88137.0,0.0,19.0,album,Достояние республики: Алексей Рыбников,0H07LzmeuQirRAxv0PPoKe,2016-05-24,21.0,7,1,4,0.139,0.513,0.621,0.563,0.14,-11.0,0.0366,0.283,96.814
6oO3QiWdVj5FZQwbdRtsRh,Искала,4m81JBEYBpyKTaUsJdDMr9,214000.0,0.0,56.0,album,Прости меня моя любовь,4GPcZ2Urj36sh7pe27gqd8,2000-03-28,58.0,9,0,4,0.0161,0.655,0.625,1.9e-06,0.165,-7.642,0.0257,0.527,95.029
6oO3QiWdVj5FZQwbdRtsRh,Хочешь?,3Zvo4oKr1SRCIgfmHAuQlA,198000.0,0.0,54.0,album,Прости меня моя любовь,4GPcZ2Urj36sh7pe27gqd8,2000-03-28,58.0,2,0,4,0.000966,0.489,0.556,0.00102,0.115,-5.328,0.0267,0.119,133.778
6oO3QiWdVj5FZQwbdRtsRh,Ромашки,3EwWB7HxAIFVloXDApQ8kL,207000.0,0.0,49.0,album,Земфира,0iCGuh2o1sc9hbyZfKlTMb,1999-05-10,53.0,9,0,4,0.00313,0.651,0.772,0.000102,0.308,-7.594,0.0307,0.773,144.724
6oO3QiWdVj5FZQwbdRtsRh,П. М. М. Л.,7narruKss8VBlcnZymes9B,217173.0,0.0,49.0,album,Прости меня моя любовь,4GPcZ2Urj36sh7pe27gqd8,2000-03-28,58.0,9,0,4,0.00172,0.497,0.723,0.0531,0.496,-8.388,0.03,0.582,142.695
6oO3QiWdVj5FZQwbdRtsRh,Ариведерчи,0Dkrpy1igf5ufo4hHgTkcz,166000.0,0.0,49.0,album,Земфира,0iCGuh2o1sc9hbyZfKlTMb,1999-05-10,53.0,0,1,4,0.00152,0.637,0.61,0.0,0.176,-10.222,0.0422,0.41,140.701
6oO3QiWdVj5FZQwbdRtsRh,Знак бесконечность,1z9MKbbqDIUGn1zhJTqBnA,304093.0,0.0,48.0,album,Четырнадцать недель тишины,63EGfAd8JnVlLuFFAfNyr4,2002-04-01,48.0,7,1,4,0.403,0.683,0.439,0.0,0.344,-8.05,0.0303,0.307,125.024
6oO3QiWdVj5FZQwbdRtsRh,Жить в твоей голове,3zBJT3CgxgXY1Leds3p2QM,324720.0,0.0,47.0,album,Жить в твоей голове,5fmgkFcilrFvZoFIrRYOXA,2013-02-14,46.0,1,0,3,0.847,0.454,0.117,0.00271,0.11,-18.055,0.0405,0.126,146.413
6oO3QiWdVj5FZQwbdRtsRh,Крым,7hWp5YIwr0vPFgHzB2bZj6,202831.0,0.0,46.0,single,Крым,2fZafhLKF4WUgO2vOiH7t8,2020-04-01,41.0,0,0,3,0.86,0.632,0.236,0.000104,0.139,-9.346,0.0285,0.233,79.97
6oO3QiWdVj5FZQwbdRtsRh,Прогулка,5CJ96HqjUZmvkeu688sO40,254973.0,0.0,45.0,album,Вендетта,0X7y2TVBPEshjT5vj3Tstc,2005-03-01,46.0,7,0,4,0.034,0.643,0.893,0.0,0.271,-6.745,0.0562,0.393,124.997
6oO3QiWdVj5FZQwbdRtsRh,Джозеф,1sjeTrbNlNiVxvRLo9zJ49,191925.0,0.0,42.0,single,Джозеф,0HgqdgQkL7QjVw0QnDYmrM,2018-09-04,37.0,9,0,4,0.644,0.702,0.583,9.42e-06,0.0852,-7.615,0.032,0.414,130.004
5v3o1cxdSAATA5avCi1JA9,Исчезли солнечные дни,1ximiy1W4LAmBBkDn1l5zS,247426.0,0.0,37.0,album,С любовью из Риги!,32ycO3swpIwjxb2RfgZOfU,2014-08-21,34.0,6,0,4,0.511,0.795,0.313,0.0,0.0999,-9.667,0.0388,0.885,102.609
5v3o1cxdSAATA5avCi1JA9,Вернисаж,1XXxjZGtIwIOe8hhHOROtZ,251506.0,0.0,26.0,album,Лучшее,0ORyrBdvmCzg57S76fU7ea,2014,34.0,7,1,4,0.203,0.549,0.687,0.0,0.0678,-4.808,0.049,0.395,117.056
5v3o1cxdSAATA5avCi1JA9,Casanova,1N1A5x6SpGNM7j3O0teUge,291800.0,0.0,21.0,album,Fool Moon,3OdiSK5GdDrpN3CG8M2To5,1994,17.0,8,1,4,0.0265,0.692,0.868,1.71e-06,0.307,-9.084,0.0567,0.702,138.019
5v3o1cxdSAATA5avCi1JA9,Hang-Glider,77W57cYcW55FgO77cjjomG,199946.0,0.0,20.0,album,Years of Wanderings,6rd6E6esCGWIPQGt6sMMa3,2009,16.0,10,0,4,0.00104,0.605,0.95,8.22e-06,0.338,-5.098,0.0593,0.823,124.97
5v3o1cxdSAATA5avCi1JA9,Сокровища Чёрного моря,5yCMeXgnUwnGP2Y0kH7ZMR,239280.0,0.0,23.0,album,Лучшее,0ORyrBdvmCzg57S76fU7ea,2014,34.0,7,0,4,0.0174,0.743,0.817,0.0,0.421,-9.621,0.0905,0.939,122.054
5v3o1cxdSAATA5avCi1JA9,My Sweet Augustin,3NgwmWs7rcUPpaQ18c5Qjz,243666.0,0.0,13.0,album,My Sweet Augustin,5ejXsiDKjzCJGBFcBinfmI,2001,10.0,1,1,4,0.0496,0.773,0.808,0.0,0.288,-6.77,0.104,0.83,131.89
5v3o1cxdSAATA5avCi1JA9,Kazanova,1Vv2LUzYLsZvuHBjjtFuXf,290089.0,0.0,20.0,album,Casanova,3fhDCLkUjHFZVogTZjktuh,2011-07-20,20.0,8,1,4,0.0284,0.692,0.842,2.04e-06,0.305,-10.363,0.057,0.664,138.041
5v3o1cxdSAATA5avCi1JA9,Green Light,7y8t3VuXWFHZ2WLYMrnan4,232773.0,0.0,19.0,album,Leave of a Maple Tree,7oKsc2s9R4LBXI9lZcWPgI,2002,15.0,7,1,4,0.0485,0.69,0.946,0.000191,0.116,-7.54,0.056,0.806,92.058
5v3o1cxdSAATA5avCi1JA9,Исчезли солнечные дни,2GiDQtvJqPfWhrrVCLhRfq,260257.0,0.0,18.0,album,Лучшее,0ORyrBdvmCzg57S76fU7ea,2014,34.0,7,0,4,0.108,0.832,0.922,0.0,0.309,-4.923,0.0515,0.802,114.006
5v3o1cxdSAATA5avCi1JA9,Margareth,0g0u4FA16qwmRleXx9gTQk,321000.0,0.0,14.0,album,Matter of Taste,3zUipLzYj92BgNIaaR7SiH,1989,11.0,7,1,4,0.0242,0.691,0.388,0.0,0.115,-17.365,0.0346,0.565,113.922
3OBELtlkijaKfWgw1JHryW,Аэропорты,2DCYym8zj7m8d5YgwVudnr,283173.0,0.0,40.0,album,Любовь. Дорога. Грусть и Радость.,0vpF6X1wnAKV9tWlM65h97,2007,36.0,2,0,4,0.0212,0.544,0.665,0.0,0.116,-5.402,0.0271,0.443,145.975
3OBELtlkijaKfWgw1JHryW,Все в твоих руках,5KoMj99Jm6opzHlHAxlkZ4,291533.0,0.0,40.0,album,Служебный роман,4v0H8FTFBBauMolQ7L5TJC,2011,39.0,8,0,4,0.447,0.678,0.743,8.15e-05,0.0629,-8.076,0.0316,0.844,95.017
3OBELtlkijaKfWgw1JHryW,Хоп Хей Лала-Лей,7DzM5VGKEh8TwU9Rv4P7UQ,223133.0,0.0,37.0,album,Босоногий мальчик,7EZ1dggmNq86yBNZpZbjcu,1994,34.0,0,1,4,0.116,0.724,0.786,7.56e-06,0.0187,-10.521,0.0418,0.817,120.249
3OBELtlkijaKfWgw1JHryW,Я буду всегда с тобой,4P8EOs0b4EeTTmOZpKyzwA,235626.0,0.0,36.0,album,Служебный роман,4v0H8FTFBBauMolQ7L5TJC,2011,39.0,9,0,4,0.0782,0.701,0.803,3.91e-06,0.295,-8.224,0.0363,0.873,155.953
3OBELtlkijaKfWgw1JHryW,Граница,03k8qQB7FBrXVbdyPkWJo8,245200.0,0.0,33.0,album,Дежавю,1EL4Wg2nF3cAEaQcRtvyRH,2003,29.0,3,1,4,0.0115,0.658,0.849,2.59e-06,0.363,-7.674,0.0498,0.887,92.0
3OBELtlkijaKfWgw1JHryW,Королева,1dHfboIg3BXbBzLAQHRwMj,208653.0,0.0,32.0,album,Летний дождь,0ot7yhJdZQKGnDxYW7Tu2N,1997,29.0,0,1,4,0.115,0.754,0.752,0.0,0.0565,-7.176,0.0336,0.972,97.995
3OBELtlkijaKfWgw1JHryW,Я тебя не вижу,3Dk3eD5pc5exhMbZpFERHb,217459.0,0.0,31.0,album,50,5fXiHY5cBqhcWslA1D2yho,2018-10-26,32.0,9,0,4,0.0491,0.596,0.747,0.000215,0.162,-7.366,0.0284,0.675,160.018
3OBELtlkijaKfWgw1JHryW,Хоп Хэй Лала Лэй,72EZpK9IzCPAhsrXxCWnqs,223133.0,0.0,29.0,album,TOP 30,6Aqg8NybxVvHXC3Yf9gLVd,2015-10-08,26.0,0,1,4,0.117,0.723,0.917,1.34e-05,0.0195,-4.666,0.0443,0.79,120.25
3OBELtlkijaKfWgw1JHryW,На сиреневой луне,5jews8c25ClbASJSn5inJN,400026.0,0.0,29.0,album,Леонид Агутин,0SWbCaBWsuKnSHDzb3NBGX,2000,26.0,7,1,4,0.411,0.514,0.658,0.0,0.337,-7.367,0.0429,0.202,140.0
3OBELtlkijaKfWgw1JHryW,Quédate,4P9CR757PGCIVT533fnacj,206706.0,0.0,27.0,album,La Vida Cosmopolita,5aWNZyFLRM7DEn2mLJ6JXu,2020-03-27,31.0,4,0,4,0.353,0.687,0.791,0.0,0.0777,-6.25,0.107,0.443,89.901
3S4vbe4Mp0dX8UIG0Qpxq4,Для внутренних завершений,5OvfhSpGROkRMAipk7mUOz,177066.0,0.0,5.0,album,Хруст Ос. Кирзовый Цветок,51YBhfa7ydSOkzTai9NX2L,2004-07-16,7.0,9,0,4,0.832,0.432,0.483,0.702,0.69,-12.712,0.0445,0.417,85.066
3S4vbe4Mp0dX8UIG0Qpxq4,Глицериновые слезы. Кропотливая алая жизнь в карнавальных застенках,0ychnOajDr2RqdocXfzXMT,242773.0,0.0,2.0,album,Хруст Ос. Кирзовый Цветок,51YBhfa7ydSOkzTai9NX2L,2004-07-16,7.0,6,0,4,0.59,0.27,0.541,0.0654,0.266,-13.797,0.0534,0.294,93.455
3S4vbe4Mp0dX8UIG0Qpxq4,Типично-тепличные-дети-и-набойный-старик-в-заведомо-взорванном-лифте,4hmvvP3yNJ3y03zz9NDaYt,323902.0,0.0,2.0,album,Лучевые машины,6B3ixksIPt1wHcHZoj7DSK,2001-07-16,5.0,10,1,4,0.123,0.374,0.743,0.0125,0.22,-9.789,0.306,0.192,118.876
3S4vbe4Mp0dX8UIG0Qpxq4,Зиготные кровли Гоморры,2IqXdSjJpXjZkhMPtuAzxM,313733.0,0.0,1.0,album,Лучевые машины,6B3ixksIPt1wHcHZoj7DSK,2001-07-16,5.0,5,1,3,0.833,0.241,0.493,0.451,0.356,-9.881,0.0602,0.0376,115.476
3S4vbe4Mp0dX8UIG0Qpxq4,Оскорбленная красота,5xxN68NK0ZF34dDRHXNV7M,113170.0,0.0,1.0,album,Лучевые машины,6B3ixksIPt1wHcHZoj7DSK,2001-07-16,5.0,2,1,4,0.0778,0.331,0.349,0.851,0.14,-10.175,0.0365,0.0391,124.368
3S4vbe4Mp0dX8UIG0Qpxq4,Слово безмолвия,6Y2NL77zsAFwaQvGwdnIuO,220906.0,0.0,1.0,album,Моменты моря,3ZZmhBxclPbobkIERX1mWw,1997-07-16,3.0,11,0,4,0.913,0.369,0.49,0.14,0.0951,-12.2,0.0398,0.611,87.392
3S4vbe4Mp0dX8UIG0Qpxq4,Хлопья несносных зрелищ. Сострадастрашный сопереживот,2tonwvFFqQOJGmnYojLO79,202986.0,0.0,1.0,album,Хруст Ос. Кирзовый Цветок,51YBhfa7ydSOkzTai9NX2L,2004-07-16,7.0,5,0,4,0.782,0.592,0.56,4.97e-05,0.229,-8.387,0.0309,0.229,121.373
3S4vbe4Mp0dX8UIG0Qpxq4,Бденье ос. «Иногда» слишком часто,4zFDE6zSY18ZTyrnjvEt10,206586.0,0.0,1.0,album,Хруст Ос. Кирзовый Цветок,51YBhfa7ydSOkzTai9NX2L,2004-07-16,7.0,7,0,4,0.779,0.535,0.49,0.000195,0.642,-11.844,0.0538,0.209,107.947
3S4vbe4Mp0dX8UIG0Qpxq4,Мертвый дом,4DUuXha9T9bxFfAGPBO4QU,259604.0,0.0,1.0,album,Куда менее заметные фигуры. Часть 1,7qtpBCGaHLhm6mDn9msEFJ,2012-04-06,2.0,9,0,3,0.704,0.197,0.294,0.735,0.128,-11.983,0.035,0.0389,83.399
3S4vbe4Mp0dX8UIG0Qpxq4,Елейное возведение цветов кирпича. Омассовление космоса нами,3fXOZcOnJCohQT4tTNsCqU,152880.0,0.0,1.0,album,Хруст Ос. Кирзовый Цветок,51YBhfa7ydSOkzTai9NX2L,2004-07-16,7.0,10,0,4,0.943,0.519,0.555,0.009,0.207,-12.735,0.0969,0.183,96.626
1sXbwvCQLGZnaH0Jp2HTVc,Blue Bayou,3zxklD2EGecZre9MjEEvIU,239399.0,0.0,64.0,album,Simple Dreams,15lJi5fAnWPltCKBTUbTry,1977,61.0,11,1,4,0.739,0.732,0.161,0.000379,0.105,-12.817,0.0306,0.5,95.21
1sXbwvCQLGZnaH0Jp2HTVc,Don't Know Much (with Aaron Neville),5z3ZDMP02xF33yCvPFnct3,211973.0,0.0,63.0,album,Cry Like a Rainstorm Howl Like the Wind (feat. Aaron Neville),3f8tUCF1ThwqtNdifZiExM,1989,59.0,11,1,4,0.657,0.401,0.285,1.13e-05,0.158,-11.005,0.0327,0.267,130.465
1sXbwvCQLGZnaH0Jp2HTVc,You're No Good,23DZLSxCK6kM8FF2RlzKDl,224026.0,0.0,59.0,album,Heart Like A Wheel,7upKDUGJUjsvfIe6vuVB0b,1974,59.0,8,1,4,0.245,0.669,0.52,0.00535,0.126,-10.136,0.0345,0.634,104.812
1sXbwvCQLGZnaH0Jp2HTVc,When Will I Be Loved,5jPPjNMIi1rD6BvQqxhJh5,124866.0,0.0,57.0,album,Heart Like A Wheel,7upKDUGJUjsvfIe6vuVB0b,1974,59.0,9,1,4,0.186,0.513,0.573,0.000958,0.0878,-10.023,0.0337,0.621,132.607
1sXbwvCQLGZnaH0Jp2HTVc,Wildflowers - 2015 Remaster,27876bQcDNkZhWqvF0zfFN,216573.0,0.0,57.0,album,Trio (Remastered),4sQEu1QnbFvtYItC4mQSO4,1987-03-03,57.0,10,1,4,0.762,0.609,0.368,6.28e-06,0.335,-13.338,0.0294,0.618,90.373
1sXbwvCQLGZnaH0Jp2HTVc,To Know Him Is to Love Him - 2015 Remaster,0gIhlWV243Z1K93QfCeJTM,227013.0,0.0,51.0,album,Trio (Remastered),4sQEu1QnbFvtYItC4mQSO4,1987-03-03,57.0,8,1,3,0.767,0.323,0.196,0.000539,0.0948,-16.247,0.0327,0.354,174.656
1sXbwvCQLGZnaH0Jp2HTVc,It's so Easy,6AZyiAl6mr3Jcp6AlmiQwF,145173.0,0.0,50.0,album,Simple Dreams,15lJi5fAnWPltCKBTUbTry,1977,61.0,4,1,4,0.0229,0.623,0.764,0.0,0.841,-4.686,0.0418,0.894,119.717
1sXbwvCQLGZnaH0Jp2HTVc,All My Life (with Aaron Neville) - 1999 Remaster,6mHrQvPTT3i4ZwwcR4gZR2,210960.0,0.0,50.0,album,Cry Like a Rainstorm Howl Like the Wind (feat. Aaron Neville),3f8tUCF1ThwqtNdifZiExM,1989,59.0,3,1,4,0.444,0.602,0.523,5.4e-06,0.05,-8.753,0.034,0.374,74.005
1sXbwvCQLGZnaH0Jp2HTVc,Desperado,0DCt0NYxTT314P4Rcqzqa2,214361.0,0.0,50.0,album,Don't Cry Now,1ZXDs2Evh55odV3hbxE6Yp,1973,47.0,11,1,4,0.877,0.424,0.21,3.43e-06,0.118,-11.651,0.0311,0.232,119.283
1sXbwvCQLGZnaH0Jp2HTVc,After the Gold Rush - 2015 Remaster,22GKOoU7q9YGhaedUzhlpT,211586.0,0.0,50.0,album,Trio II (Remastered),6exPHeQxJirI2kkgLss9d7,1999-01-26,47.0,7,1,4,0.949,0.379,0.181,1.6e-06,0.148,-13.675,0.0321,0.0738,91.441
66nyJoCDzy732FFAnfBVhX,Колосок-голосок,6fXBwXtu6xUuzIPwu8l4L6,311400.0,1.0,9.0,album,Детский альбом,3ZETOacWUq9Q9DfUC0m4my,1998-06-01,12.0,2,1,4,0.0226,0.633,0.872,0.00402,0.0589,-6.092,0.0596,0.614,124.022
66nyJoCDzy732FFAnfBVhX,Зима,3NHik91SNT83a2s6lTvu9p,239333.0,0.0,8.0,single,Sparrow Oratorium,03thxbFtLZMc8lYyZs4GqT,2000-05-31,10.0,9,0,4,0.0257,0.513,0.79,0.932,0.158,-9.086,0.0327,0.368,116.32
66nyJoCDzy732FFAnfBVhX,Лето,1op29AOUzXtmw1alQEgIOu,730866.0,0.0,7.0,single,Sparrow Oratorium,03thxbFtLZMc8lYyZs4GqT,2000-05-31,10.0,2,1,4,0.0705,0.577,0.377,0.2,0.128,-11.852,0.0312,0.173,121.558
66nyJoCDzy732FFAnfBVhX,The tragedy in the style of minimalism,2rVAcapABNK0ZDlQVQ4tJh,502804.0,0.0,6.0,album,Opera wealthy,5u7GaX18GKtCFbdPEjWctI,2012-05-19,7.0,10,0,4,0.000138,0.642,0.468,0.846,0.427,-14.855,0.0667,0.121,160.571
66nyJoCDzy732FFAnfBVhX,Козлик и тапир,4lpeEy8gXrnhEqA7HuRH2r,307373.0,0.0,6.0,album,Детский альбом,3ZETOacWUq9Q9DfUC0m4my,1998-06-01,12.0,5,0,4,0.108,0.639,0.722,0.149,0.0767,-8.602,0.0284,0.769,147.854
66nyJoCDzy732FFAnfBVhX,Воспоминания о Марии,0rhWlQMkzufrrFOkDeFONF,138053.0,0.0,5.0,album,Mister Designer. Soundtracks,17ldTJxXk9sDAAzAYr10um,1999-05-01,7.0,0,1,3,0.674,0.263,0.234,0.986,0.536,-15.538,0.0321,0.118,68.365
66nyJoCDzy732FFAnfBVhX,Весна,5PnIFqdsmelHW5aTQfe0oR,594800.0,0.0,4.0,single,Sparrow Oratorium,03thxbFtLZMc8lYyZs4GqT,2000-05-31,10.0,2,0,4,0.154,0.56,0.324,0.0825,0.254,-11.85,0.031,0.0925,117.611
66nyJoCDzy732FFAnfBVhX,Воробьиные поля навсегда,2fQWlke0ncFRKPAbmJ8Ghx,390906.0,0.0,4.0,single,Sparrow Oratorium,03thxbFtLZMc8lYyZs4GqT,2000-05-31,10.0,2,1,4,0.0652,0.419,0.431,0.0186,0.119,-11.459,0.0292,0.139,137.381
66nyJoCDzy732FFAnfBVhX,Мой сурок,59zDl4pv3uJsCcVhhUUWn1,302120.0,0.0,3.0,album,Детский альбом,3ZETOacWUq9Q9DfUC0m4my,1998-06-01,12.0,5,0,3,0.339,0.562,0.679,0.273,0.134,-8.625,0.0306,0.381,100.496
66nyJoCDzy732FFAnfBVhX,Living in a Real Time,2VjhdcDhuz7JHbroFSv4bf,305893.0,0.0,3.0,album,Детский альбом,3ZETOacWUq9Q9DfUC0m4my,1998-06-01,12.0,3,1,4,0.174,0.656,0.547,0.000739,0.108,-7.833,0.0288,0.652,129.822
7tQd3Qyg1i6U9FS1tNb0ne,Sid & Nancy,1tb8kyPeF4k7i6LFpEw5p1,188293.0,0.0,52.0,album,Без консервантов,0thivpTAYyzVvMNB0Vtl2N,2003-06-17,48.0,4,0,4,0.00309,0.572,0.783,0.0,0.0932,-5.848,0.042,0.328,124.002
7tQd3Qyg1i6U9FS1tNb0ne,Гореть,4ZSN1BzkzEuLNN8ysz4bxF,319200.0,1.0,52.0,album,Правда?,2ZGlOfcBA4jRbtPYSZQKt8,2007-05-23,48.0,7,0,4,0.79,0.463,0.416,9.62e-05,0.131,-11.694,0.0304,0.236,133.527
7tQd3Qyg1i6U9FS1tNb0ne,Три пути,6NiHwLwUkcAAdTXsVFGe2P,265133.0,0.0,44.0,album,Акустика,41iIb7RxYPupOxoOUUcLRh,2014-08-29,40.0,9,0,4,0.0126,0.267,0.82,6.07e-05,0.776,-5.91,0.0553,0.206,80.925
7tQd3Qyg1i6U9FS1tNb0ne,Электричество,32bsKHNrSz7l0EXbAUJcZc,208893.0,0.0,37.0,album,Покажите Солнце,1afDUzgUTySIrkmjGlmlEy,2020-07-17,44.0,4,0,4,0.0816,0.477,0.934,0.0,0.382,-3.629,0.139,0.481,148.464
7tQd3Qyg1i6U9FS1tNb0ne,Государство,6PuFn5kxa2Xyd7ev1TavjE,159164.0,0.0,32.0,album,Свобода -,4pTBC50UFV7o4PBdIex26X,2005-01-01,29.0,7,1,4,0.0333,0.578,0.95,2.9e-05,0.0667,-5.943,0.065,0.596,109.948
7tQd3Qyg1i6U9FS1tNb0ne,Двести,3mUzUY5WcaH8iFUnr8Cpkw,288893.0,0.0,36.0,album,Покажите Солнце,1afDUzgUTySIrkmjGlmlEy,2020-07-17,44.0,4,0,4,0.402,0.457,0.838,0.000714,0.0935,-5.6,0.0505,0.442,92.777
7tQd3Qyg1i6U9FS1tNb0ne,Смерч,0FTXvQZQQ8026RKGM4tnU2,252893.0,0.0,36.0,album,Покажите Солнце,1afDUzgUTySIrkmjGlmlEy,2020-07-17,44.0,2,0,4,0.0101,0.301,0.879,0.000406,0.326,-3.311,0.091,0.266,160.627
7tQd3Qyg1i6U9FS1tNb0ne,Хороший царь и знакомая вонь,06hGoNyczBzmQD0AggvS2p,201493.0,0.0,33.0,album,Покажите Солнце,1afDUzgUTySIrkmjGlmlEy,2020-07-17,44.0,7,0,4,0.00372,0.531,0.985,0.0628,0.428,-3.572,0.37,0.244,80.048
7tQd3Qyg1i6U9FS1tNb0ne,Покажите Солнце,3QYxTMzPHDM9sdTvuAwIr9,298106.0,0.0,32.0,album,Покажите Солнце,1afDUzgUTySIrkmjGlmlEy,2020-07-17,44.0,9,0,4,0.0173,0.52,0.943,1.02e-06,0.105,-2.462,0.155,0.307,92.125
7tQd3Qyg1i6U9FS1tNb0ne,Не стреляй - Трибьют ДДТ,5pjXbenE0S0XjRqlKubRoK,216214.0,0.0,32.0,single,Не стреляй (Трибьют ДДТ),0dHVpaH7Rm1k7mYV32auKf,2020-06-19,27.0,0,1,4,0.0123,0.57,0.965,0.00164,0.163,-3.398,0.079,0.304,140.068
