,artist,musicbrainz_id,spotify_id,type,followers,genres,popularity
68,Земфира,cec59910-2d12-46ec-8e39-85ca06acb0ed,6oO3QiWdVj5FZQwbdRtsRh,Group,522591,"['classic russian rock', 'russian alternative', 'russian pop', 'russian rock', 'tatar pop']",57
69,Валерий Леонтьев,0d1e04f4-ddb6-4b66-8b0b-7f3b66f34d6e,5v3o1cxdSAATA5avCi1JA9,Person,14420,"['classic russian pop', 'russian pop']",35
70,Леонид Агутин,90ea34d4-84b7-45a1-90fb-5c007d8521e1,3OBELtlkijaKfWgw1JHryW,Person,44441,"['classic russian pop', 'russian pop']",46
71,Театр Яда,4c5e11b0-5c4a-4053-9633-43cfdbd42d53,3S4vbe4Mp0dX8UIG0Qpxq4,Group,291,[],6
72,Линда,7023be99-fbce-4c3c-a19c-d55a462a9439,1sXbwvCQLGZnaH0Jp2HTVc,Person,454400,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",66
73,Сергей Курёхин,40153570-2df0-46e6-bee7-f68289787240,66nyJoCDzy732FFAnfBVhX,Person,1205,['classic russian rock'],15
74,Lumen,fc582f4a-0fe5-4cdc-96c5-527fdbbb30e6,7tQd3Qyg1i6U9FS1tNb0ne,Group,100679,"['russian punk', 'russian rock']",51
75,Николай Карлович Метнер,8c806f4e-850e-4bdc-bc80-82d86dd3227d,,Person,0,[],0
76,Andrey Avkhimovich,b0bd3ab7-d18c-4366-97ea-c677b1b68568,2cTEe7GL9OpYaIQcNyJCSL,Person,4128,[],43
77,Евгений Игоревич Кисин,5761282a-0965-4ff6-9796-7b9ba0ed70e2,,Person,0,[],0
78,Тимур Шаов,8d89d49e-66e4-42d2-98cc-ab1ac41e9613,2wjXocWTtYC6pGdIrVCSXJ,Person,3338,['bard'],23
79,Александр Малинин,6b7f8664-86c3-41dd-88f3-e0b5910cde9d,6CLgDkCzJqZEziJXZhVLTd,Person,8285,"['classic russian pop', 'russian pop']",35
80,Валерий Меладзе,4a07ca67-39d8-4f3a-a7b7-aac69291223b,2igtm1MhKEpmG3PzToJT40,Person,87776,"['classic russian pop', 'russian pop', 'russian rock']",51
81,Михаил Шуфутинский,c5fbd2a7-574b-47f9-b3c8-14dfcabf283d,3Ar1W7H096Z6qSGBMmwSmO,Person,53834,"['classic russian pop', 'russian chanson', 'russian pop', 'russian rock']",48
82,Кооператив Ништяк,6e886c66-a179-4c35-acf4-06da41108e89,34JNYBHbDKm6mnO1tBB7SQ,Group,339,['russian post-punk'],6
83,Ногу Свело!,debf724d-3c36-4081-978c-f3384146d8a6,6EwC0Bw0mA6AZPVnmT8xzf,Group,61785,"['classic russian rock', 'russian punk', 'russian rock']",46
84,Inopexia,ea43481f-b65c-4a8d-b00a-1c4ae47a29ca,,Group,0,[],0
85,Пилот,917e2110-0542-45f5-a20f-682462647816,6qiGjRyN7TJ1GA2nXF68Hi,Group,229026,"['indie folk', 'indie pop', 'new americana', 'portland indie', 'stomp and holler']",55
86,Любэ,3d224f8b-692d-4e7e-9cd1-8e2aa90aa2ad,4Z2QXZRqTdguBQrM8pr4eD,Group,67655,"['classic russian pop', 'classic russian rock', 'russian chanson', 'russian pop', 'russian rock']",50
87,Руки вверх!,01726f9b-6e54-48e5-af05-871678ce7d1c,0T6ncGHAiGQ4LhbiUJAasn,Group,94336,"['classic russian pop', 'russian dance pop', 'russian pop']",56
88,Валерия,b4313680-2f57-4ec6-87a7-24873133ba4c,3KYkCbCf8S3RDAtFoBT3qW,Person,36864,"['classic russian pop', 'kavkaz', 'russian ccm', 'russian dance pop', 'russian pop']",46
89,Татьяна Буланова,a255e270-e602-48aa-8381-356988a81d59,2Agn1HUbcTPcPHwy7WAfHs,Person,22435,"['classic russian pop', 'russian pop', 'soviet synthpop']",45
90,Егор Летов,cfb3d32e-d095-4d63-946d-9daf06932180,6yzTAtRHzB5xxcV0z9Debk,Person,84472,"['russian punk', 'russian rock']",48
91,SEREBRO,765dc449-9ab0-4a8e-aaba-463f992d2a13,1Ulwacsns9Me7dz4OVwkiQ,Group,214637,"['russian dance pop', 'russian pop']",54
92,Faktor-2,3339ecd4-e50a-49b7-ba2c-fd0edc203dd3,0lMbDFkZA1vZDfGMnsaoTs,Group,35913,"['russian hip hop', 'russian pop']",41
93,ППК,625955df-18cf-407e-8bb2-57623bdbbbc5,6kGGvTWOWaF26tZF5hy19z,Group,8729,"['acid trance', 'sovietwave']",42
94,Theodor Bastard,63e83c7f-5742-4ed2-8016-ce6e19a2aeda,2PQ9UX4kWDE3mf2fYGRzqF,Group,8584,"['medieval folk', 'neoclassical darkwave', 'rune folk', 'russian rock']",34
95,Браво,e6f3cd0d-1998-408d-9fd8-c765370af42d,5j9R5dTGerKvdXopZnfJh9,Group,257536,"['norteno', 'regional mexican']",68
96,Tequilajazzz,dc35e922-6eda-4d31-a739-ec8444ad6b4f,3sN81ks9n7Qaf3yfzSWRZs,Group,7205,"['russian alternative', 'russian rock']",24
97,Большой симфонический оркестр имени П. И. Чайковского,81b70969-a9c0-4fcf-8461-24cf72901368,,Orchestra,0,[],0
98,Смысловые галлюцинации,2a64286f-a2cc-4646-a4f1-447b53edf0f7,45HIeH1OpaQDBptDhcKrMo,Group,103387,"['classic russian rock', 'russian rock']",48
99,Несчастный случай,1129b484-4007-491b-b646-ee3f869f53eb,2LbinT29RFLaXOGAN0jfQN,Group,26329,"['bard', 'russian rock']",37
100,Симфонический оркестр Большого театра,0ec0c8d0-c5c0-466d-8319-a301109f0c85,2VAblpj4EOMgyFNivl35tx,Orchestra,10,[],0
101,Алексей Айги,fc195624-56d9-4677-95e5-73c5eb5e7d4a,5LaWJYIJaRFtx0HbieOTE5,Person,530,[],16
102,Андрей Макаревич,2619c907-4ae9-4c98-b464-31d7cb71f54f,4vublvsxLvJXGY1lRXitR1,Person,32455,"['bard', 'classic russian pop', 'russian rock']",35
103,Анжелика Варум,8fbecb92-da45-4f01-9cc5-746dcfdb200e,0cdCzBqjiIW3YATUIWtMQM,Person,19057,"['classic russian pop', 'russian dance pop', 'russian pop']",42
104,Баста,dc453ee9-f2d4-4582-840b-b3be6c79654d,1YfEcTuGvBQ8xSD1f53UnK,Person,1588874,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap']",77
105,AstroPilot,9feb1ef9-c3a0-4aaf-a8d3-ef8147869093,2z658O7sY52T18CIOqUcws,Person,12668,"['ambient psychill', 'psychill', 'space ambient']",38
106,Александр Башлачёв,c605a898-029b-43c9-8f5d-086b5ed84d04,5o9BZQLy26ZyaMy6eycPnC,Person,10952,"['classic russian rock', 'russian rock']",27
107,Виктор Цой,7da030e4-3b08-4e29-b497-344d809589fd,4dngB44yGo3ErubxhE1bUW,Person,156260,"['classic russian pop', 'russian rock']",52
108,София Асгатовна Губайдулина,fc69035e-f525-4648-9089-5943db021fc5,,Person,0,[],0
109,Borodin Quartet,598063d1-1fc6-496a-8e91-2c21c38d8c92,1PsknnitlKhm7SOszdGWB1,Group,17401,"['classical', 'classical performance', 'string quartet']",41
110,Кипелов,76f95aaa-9be1-47a1-8db8-731cb77cf938,1zPtT8rIn2NjlXr37K57Mb,Group,98388,"['russian alternative', 'russian metal', 'russian rock']",46
111,Антон Григорьевич Рубинштейн,0f4d7f2c-69e9-4795-90f8-024b29a67cbe,,Person,0,[],0
112,Бахыт-Компот,a5b4c3b8-932d-4c3a-b2f9-d7c11a7b46e1,1chh3vtmlyt0mHAdY45Gik,Group,807,[],15
113,Мастер,9829c6b6-503b-441e-a691-030cf947afef,6pb2Dl1FHK081UKW6aUqgF,Group,2113,[],61
114,Abstracode,8b0d598a-ddd9-4fd5-a0fc-35cf14871c98,,Group,0,[],0
115,Сергей Лазарев,1c81c012-154f-40f7-99e2-482dae97a50d,69GGH3fqk8waBkpDJ5C2mK,Person,46845,"['eurovision', 'russian dance pop', 'russian pop']",51
116,Звуки Му,d88d05da-e1a3-463a-97b1-245482550dfd,7cZCHoW0UAnBmecxXMQycM,Group,7048,"['classic russian rock', 'russian post-punk', 'russian rock']",21
117,Николай Яковлевич Мясковский,2e3c82fd-fbab-4675-bc64-e57ebb40dcca,,Person,0,[],0
118,Шесть Мёртвых Болгар,6fba5724-82a8-4775-9e0b-9cf1a7a37bd1,,Group,0,[],0
119,ORIGA,b5536488-a4da-4e87-9779-d5351c00729d,0cmSXx965Hnm6fP42oW6vY,Person,17216,"['alternative emo', 'anthem emo', 'diy emo', 'indie punk', 'indie rock', 'midwest emo']",44
120,Caprice,b2b2b0be-b550-45c8-9e8b-1fb1a9243d9b,3Wj3j8yo8NUpJCQA6R7bwD,Group,28,[],21
121,Монгол Шуудан,669408e1-b700-420b-8f52-c1e59eb93e81,21WxeFt6mxgD9P8lM9RXN3,Group,5630,"['russian punk', 'russian rock']",33
122,Давид Фёдорович Ойстрах,67d957a2-8dc8-4036-bb2e-c00946f6cac3,7o2OjTu0Ls0xiWl3RzjdVp,Person,23765,"['classical performance', 'violin']",42
123,Лариса Долина,baa9c5d3-c96a-450c-928f-507a9a351d75,3vfSJC5qMqgPTnSkiNKiQu,Person,1700,['classic russian pop'],33
124,Purgen,0749abbc-4902-441b-b5e6-914a56a5d665,4edDuKY2ldc0lB72DON5ku,Group,5273,"['russian hardcore', 'russian punk']",29
125,Noize MC,a0c5737e-da6d-468f-a78e-19146494f1db,69v4ZOOomf1TNp59YYB1j7,Person,501797,"['russian hip hop', 'russian reggae', 'russian rock']",62
126,Павел Кашин,8c123de7-d19d-44d3-a514-9edeb0cc2b2c,26fX0bzuVA60v3flSfkINj,Person,2706,"['bard', 'russian rock']",26
127,Bobina,a975f287-1633-4268-8e38-f6f6398bf092,7H63wD8xWXAKdYVjZmE90B,Person,25689,"['deep uplifting trance', 'progressive house', 'progressive trance', 'progressive uplifting trance', 'russian edm', 'russian trance', 'trance', 'uplifting trance']",43
128,Российский национальный оркестр,ed34093b-bd02-4e25-ab11-84d0f96b0cf4,5wg24Cn6jbH532Htu3FJ25,Orchestra,12,[],7
129,Химера,d5f4a913-9c90-4e53-a604-793838584dda,3khpkM8XWb7Qbc1ZXC1x0F,Group,2753,[],21
130,Коррозия металла,933238c5-a1ac-4c8f-9a98-7131ec3aeda6,3wx3nctidhZtfVPbCDQwVB,Group,2803,['russian alternative'],22
131,Чиж & Co,bec3b214-0f07-4026-a859-07b7bbaa6ce0,5Os2UA78JtURZSEdBN1hiQ,Group,88718,"['classic russian rock', 'russian rock']",46
132,Антон Степанович Аренский,bfe09fc5-c12a-413d-88bf-b40bea40bf4c,,Person,0,[],0
133,Thomas de Hartmann,1e52f345-e76e-4b3c-898e-f8b043781e0a,7jqkUMjqGY2FfZRUirtKdo,Person,2228,[],32
134,Чёрный кофе,229cc68b-2a26-4d4c-8963-b70af1e63377,2I1CyuXXtqhYCgX1blMfDg,Group,13097,"['classic russian rock', 'russian alternative', 'russian metal', 'russian rock']",26
135,Nikita Magaloff,0fbf1500-a8bd-4db2-b372-86d195c69682,5F6RXixH6tg6wxOoZblmhS,Person,1916,"['classical piano', 'russian classical piano']",37
136,Милий Алексеевич Балакирев,482dc0a4-0c39-40dc-9d6d-ca250a5ef833,,Person,0,[],0
137,Александр Градский,be3cd5d7-ba60-4533-a42d-385b680d4884,69gCW42wbVv31liThNis6o,Person,1759,"['bard', 'classic russian rock']",22
138,Дюна,122a95bb-54c9-448e-b533-b9394231693b,0ILtPcpkFIOl6B5GuLdUGf,Group,2510,[],25
139,Игорь Растеряев,7c8292d3-3740-4c3d-baaf-6667e5a28478,2noTvGMeSaY4BnJxniRF37,Person,1608,[],28
140,Сергей Калугин,175083ce-69c9-4974-910d-e52cc361509c,59zuN6B3st5vEDzvKoILpe,Person,151,[],0
141,Алсу,119b77f3-87f4-45e2-a647-5cc21d0d0763,5AcAxnSYc5RNLA6Iy3dZxD,Person,16820,"['classic russian pop', 'russian pop', 'tatar pop']",40
142,Sainkho Namtchylak,b2b97779-e09d-4e76-a0c9-a4c80cf043fa,45q77VMb6x9mgH5dAMLDJp,Person,9863,"['experimental vocal', 'siberian folk', 'throat singing', 'world fusion']",29
143,The Russian Patriarchate Choir,428b0535-3a0f-4b0a-9349-94afeedbab47,7ifgaHqEDoSoZnkAOd659r,Choir,164,['orthodox chant'],14
144,Евгений Александрович Мравинский,1b19de02-6bf4-443b-9b8e-5ae9337b94c1,,Person,0,[],0
145,Александр Городницкий,e3e4412d-c082-4307-ad6d-83a4d8aded39,3dq0k3jt5VCh318vIxBVqY,Person,2249,"['bard', 'russian chanson']",18
146,Сурганова и Оркестр,844b4265-47dc-4867-ad9b-3f83f889681c,5mgIPYXf55SEmZcPdeECK7,Group,24111,['russian rock'],34
147,Анатолий Гринденко,e37e9da5-a3da-4e90-a02d-edbb621ecd69,3vNg9cxzwCmYw7JtBQc2EJ,Person,1,[],1
148,Соломенные еноты,b064a735-0d50-4554-99c8-c6696d2ce2a2,16RWWb6CXRQ11FvQUHcaey,Group,1347,[],14
149,Eguana,1400f9b3-96a9-4017-9590-961180ee3934,2nYWhMzt3fDNNW0cwPIw7V,Person,4458,"['ambient psychill', 'psychill']",33
150,МакSим,762123ce-55b6-4138-a694-3cb040805206,0skU3bkFwP0sFmUIb03q82,Person,19035,"['russian dance pop', 'russian pop']",50
151,Huun‐Huur‐Tu,6e3d75a2-b371-4156-a1c1-7b56e1c965a3,1bK0K2tuAcvMScEWIHt54t,Group,37484,"['siberian folk', 'throat singing']",38
152,Рейнгольд Морицевич Глиэр,8b008af7-cdb9-4abe-baed-ba737622e310,,Person,0,[],0
153,Ирина Аллегрова,24b79f21-8628-4ab6-ada7-ec27f9a90fb3,1Zb7mgt9TRL16FhZa6qhXf,Person,42087,"['classic russian pop', 'russian pop']",46
154,Марк Фридрихович Эрмлер,15d280dd-fda7-46c9-8924-22c3336b3b2a,,Person,0,[],0
155,Animal ДжаZ,973d7c4c-11b6-4424-980a-eb9262a08589,5qG2J0qnQEu26oybRztt0H,Group,91639,"['classic russian rock', 'russian alternative', 'russian rock']",45
156,Reutoff,da9e37f3-9439-4ffb-9ce7-a9723114068f,5LLFSRDoBP5OAWEBaUgmcS,Group,295,[],5
157,Дима Билан,8b86576e-1cf5-46c8-970a-a79d13c2e0f0,19rplJ3Uh67C1fNAwq7ohw,Person,117020,"['eurovision', 'russian dance pop', 'russian pop']",52
158,Танцы Минус,7276161f-27cf-4bff-87d2-8817a419b107,6xFnKVrOJtiGfcPdsA7qUz,Group,94390,"['classic russian rock', 'russian pop', 'russian rock']",46
159,Electrosoul System,f5ee3b00-d677-4fd6-9589-7430e6a7d12f,0tSNYelLMRA52oDWmw5eU3,Person,6747,"['drumfunk', 'liquid funk', 'russian dnb']",27
160,Николай Васильевич Гоголь,947d2c56-fea3-43c3-bbe0-594c37b5dd1f,1iz108xRaHwKHeNLLZ6230,Person,8,[],6
161,Владимир Владимирович Софроницкий,4232481b-b62b-4b88-a9df-29dd00614695,4Zop0zkYmho9A58QPgVlDK,Person,3589,"['historic piano performance', 'russian classical piano']",18
162,Канцлер Ги,ef7d0e47-5b5d-475d-b5fc-edeb8dd3f111,0VGwuaMchp66FYk5nW35Z8,Person,3674,[],25
163,Dominia,05e5468c-91db-4580-97f8-30062fe96f4b,6USv9qhCn6zfxlBQIYJ9qs,Group,409382,"['alternative pop rock', 'pop']",77
164,Wintaar,b84a350a-f3e7-4c03-831e-598d22f04a5e,1qxhLd8dGrxyitUkJ6o7B7,Group,341,['russian black metal'],7
165,Моральный Кодекс,6dea3ea1-ab59-4195-92cf-23678ac20c96,2QJRa0u7FHPun30bWM6kaU,Group,2351,"['classic russian rock', 'russian rock']",31
166,SCSI-9,ec4e96b9-a5fc-4eea-9c69-2cc2a395f46e,7JTgP1gZgyg0SvuDezzyGo,Group,7834,"['microhouse', 'minimal techno']",24
167,Блестящие,940f628d-0da4-4aa4-9a07-84436c5d16ec,3oNIRhMTbqkGQzOhK6Jwhl,Group,14438,['russian pop'],40
168,Bert Shefter,79f2d759-2794-4a5b-997b-92939f50cf7e,21DNWHfxPhSLOxWAar91pU,Person,27,[],2
169,Billy's Band,94df8e29-747c-4a74-b281-f2684926b9e8,0lsP48pYd6v6VV9Vvq9S1R,Group,29070,['russian rock'],24
170,Олег Газманов,4d4a6aa6-6ceb-44a0-8ecf-971f0a27b54a,0tKxkHvnDulyGf7uTy1HQK,Person,23880,"['classic russian pop', 'russian pop']",42
171,Каста,a3c5385a-9727-40c8-8152-fb3d98181fff,5I37oVgAnT7OGiqKJSMVRH,Group,80419,"['kavkaz', 'russian gangster rap', 'russian hip hop', 'russian rock']",49
172,Mushroomer,7976c53e-8d70-4699-a6da-906e34b879a5,5IwISBiTU4969y7sgbGVxx,Person,107,[],4
173,Андрей Владимирович Гаврилов,6624e455-c745-4ca8-bebb-146cdfe89359,,Person,0,[],0
174,Сергей Пенкин,ad7eb8f7-6167-46c9-bb06-fd2ebd2b7549,2WpkIXHmRB8z9vLM3N96GJ,Person,383,['classic russian pop'],25
175,Стас Михайлов,8c7bf4ff-e006-4384-b574-52f9483ed1f3,3u5JLGdFeioXFOYEzJNZri,Person,92245,"['classic russian pop', 'russian dance pop', 'russian pop', 'ukrainian pop']",53
176,Ноль,6f843c79-e70f-4bb2-bd66-6f8f324df034,1t3WsOP0u00h6TOqPRZUzX,Group,19885,"['classic russian rock', 'russian rock']",36
177,Otto Dix,966e0923-65fa-4904-ad78-3dab0e41444e,4xYV3eueFMTN60gezE972y,Group,4352,[],27
178,Catharsis,a8b82d8f-a73f-443d-a610-c023db1df684,11j0UN6LeKYM2Fg7JQ9fC6,Group,265,[],3
179,Дмитрий Маликов,bcf7d704-9468-43b4-a157-7603665bb4bc,3oll0YA2yv7xQUaUccPHng,Person,18010,"['classic russian pop', 'russian pop']",39
180,Vespero,2fe8d7bc-5c4e-44a4-840c-a9603739870a,32VVkKJxzUokpabyVurd7V,Group,1708,"['deep space rock', 'neo-kraut', 'space rock']",10
181,Секрет,d67b79c0-a026-43ee-9e5f-68141ef31018,37UACiDcdzEYii0iU0QpAf,Group,221654,"['dembow', 'dominican pop', 'latin', 'rap dominicano', 'tropical']",66
182,Кирпичи,5c2db8af-2f34-4668-bd4b-607695d59723,6inToLzPvkQN3AcOTGWHm0,Group,3466,['russian rock'],30
183,Enei,3995eb3a-afe0-488d-be61-cc83cdb31754,6X3QjCYg5HcTwO5FPVQj0J,Person,25199,"['bass house', 'drum and bass', 'drumfunk', 'jump up', 'jungle', 'liquid funk', 'neurofunk', 'russian dnb']",46
184,Евгений Александрович Королёв,592440cc-cceb-4e50-a085-2c7afdf272ae,,Person,0,[],0
185,Лолита,f9ed53c4-0c72-418e-b164-5e7ba64fca1e,5JdGGCCPo07UPcbg27cQXT,Person,54181,"['russian dance pop', 'russian pop', 'ukrainian pop']",48
186,Псой Короленко,2d5b2470-22cf-477d-bb24-f8ab86d4d46b,3I2lyYCpXrcicihX4oMUGa,Person,53,[],0
187,Русский Размер,00db22c2-6dda-419e-8400-49a7327ed538,4gWwmEIuZFUTKMuYpGwgwg,Group,3485,[],27
188,Сансара,ee6ddacb-29a9-4e9b-9f39-98610f8a414a,7EnZGw4q2uoK2An7TTDo4Y,Group,5368,"['russian indie rock', 'russian rock']",32
189,Наталья Сенчукова,d8db65a1-3e16-42a2-a29b-8bf2ab2556bc,3cLEsISlZNZOGqF8PzBy8M,Person,124,[],18
190,Константин Александрович Щербаков,88ec8580-cbdf-4a06-9cf1-2f501391b279,,Person,0,[],0
191,Butterfly Temple,02c88d30-6d21-496a-a142-2100e0e1e3e0,0NE35oeFsLA4MgH4UTYzsE,Group,1810,"['russian alternative', 'russian folk metal', 'russian metal', 'slavic folk metal', 'slavic metal']",13
192,Pushking,9eefdd2d-2c9a-4500-a50f-cff8fa1c0cf8,5zyt4EesBZIyigdP8aWOH0,Group,383,[],7
193,Звери,48bb0d78-b13f-426d-9c18-7dcfa554ca10,0ZTNvi1hBP0RCMVjTJEriJ,Group,201041,"['russian alternative', 'russian pop', 'russian punk', 'russian rock']",52
194,Андрей Губин,2ffa08ed-6007-490c-a065-d37e097a3847,63ZkjoVXJt868M1mJNgiNT,Person,21495,"['classic russian pop', 'russian pop']",41
195,Найк Борзов,0e727c07-5ba2-46f6-be97-da6feba80487,6Y00vC4OI2oTt5ClApQXun,Person,32965,"['russian alternative', 'russian punk', 'russian rock']",41
196,Натали,72330196-8558-4f4f-b931-27dba4a13955,1hcdI2N1023RvSwLzTtdsp,Person,2468473,"['latin', 'latin alternative', 'latin pop', 'mexican pop', 'rock en espanol', 'veracruz indie']",76
197,Section 1,1c299c34-4daf-452c-980a-5cb2761a250a,1FG3Suc4dR3iGuk37IW2sK,Group,9,[],14
198,Alexei Zakharov,cfca9a21-1549-47dd-95b9-240ff42a9078,0V2HC7qeeg8gpoO8cs7ZZX,Person,1091,[],25
199,Don Cossack Choir,6a351ea5-18f0-4bdf-aa25-0081315dc9b6,36jCBfBczWB0FyUBwnmNlO,Choir,240,[],9
200,Mujuice,46ee6c22-a3fd-4b7b-9353-3c2d9311ac99,5oCq1yafGo6ND2PnmhINPL,Person,96171,"['russian electronic', 'russian rock', 'russian synthpop']",48
201,ViRUS,3fb4c8e9-d761-4cf2-bc1c-90faa8ffd6de,0NV5eY4Jzg4ldg2ikGnV4n,Group,54503,"['classic dubstep', 'dubstep', 'grime']",49
202,Вика Цыганова,ad67ae21-e9d4-4c38-a29e-ae443ba6a362,6B9ocOUg3cA75HOCqix6M3,Person,16777,"['classic russian pop', 'russian romance']",35
203,Дмитрий Хворостовский,d35c272c-46f4-4f05-bdb2-9bab3bbc268f,5P6p90HYfFxo4GTmHJjeNe,Person,12705,"['classical baritone', 'opera', 'russian folk']",38
204,DoppelgängeR,0a8b8159-b284-415f-a60a-1edc6c49f77b,0qqT2vsdRGCwEkells1CPU,Group,197,[],8
205,Алёна Апина,4b4fa19b-d8a2-4d2b-80ca-5376441a9166,1JIbTgtRViNMEkODfj9Vxe,Person,6440,"['classic russian pop', 'russian pop']",34
206,Тимати,2dedd382-2b14-4b88-a767-dd2220b4b509,3oLccEy7y6zTe1gCFHxuWr,Person,208317,"['russian dance pop', 'russian gangster rap', 'russian hip hop', 'russian pop']",65
207,Ундервуд,c4369c64-109c-49ac-99b6-1f125862cd81,72B99GBEFdbbEAfmKMdYrr,Group,23409,['russian rock'],35
208,Бони НЕМ,4cf6e7d8-b412-462c-b14d-0fe987be9d4c,,Group,0,[],0
209,Holdaar,e6418297-eaf8-4706-8a4b-3f4d9f3149f4,6U5b4I7cb4TMbt01dfkltw,Group,1479,['raw black metal'],10
210,Frozen Ocean,876a9534-9ae2-4a58-a8bc-8238cc2cdf16,2E1OclfhmvRxdjlQFxmumk,Person,1176,[],11
211,Фёдор Чистяков,11c8262c-d4f1-4b9a-959d-26a42513ff21,05C0hV49nk47r2MeC8yCPF,Person,1993,[],11
212,Chronos,21c1f620-42a4-415d-90bf-ade09c4de5e6,09tuzWoYnQOSPDJiko7BGh,Person,7322,"['ambient psychill', 'psychill']",43
213,Михаил Круг,8523fe01-b990-45af-a8ab-aaa4fb3db907,4KplcmUZdFxGJoZm65B3Vo,Person,170276,"['classic russian pop', 'russian chanson', 'russian pop', 'russian rock']",51
214,Taiga,3be8a778-3f21-4a2b-a191-eeb25a3fced2,0yQjG55ud5yqNC9XTOnPhm,Person,47,"['deep techno', 'ukrainian electronic']",21
215,Леонид Сергеев,bcd003df-30a9-4fe0-8893-417275afa5b4,2ZLJHrzBSRHeDu9O5FBJkm,Person,276,[],10
216,Джиган,40e4a0d1-60e3-4b10-8184-46ea08e0cdf7,5W7N6u4EjCEMKj7bDyzPEC,Person,110076,"['russian dance', 'russian dance pop', 'russian hip hop', 'russian pop']",51
217,Государственная академическая симфоническая капелла России,3e58adab-e4b0-443d-a8d1-e7cf667c47c5,3K7yFzdYiX3mpHePVKCRIg,Orchestra,1508,"['orthodox chant', 'russian choir']",31
218,nicebeatzprod.,fd719b72-5a0d-4252-9145-d53a9379b386,5Jcubl6XIYxYIQothI4JsZ,Person,8103,[],35
219,Санкт-Петербургский государственный академический симфонический оркестр,8dd553ff-53b2-4cb8-8449-df0422789502,,Orchestra,0,[],0
220,Алексей Борисович Любимов,385cb39b-f06c-4635-84fd-ecc8fff56c97,,Person,0,[],0
221,Василий Петренко,7de3202f-0e33-4485-a27c-ec1302df73aa,6H9eOWeGZkU9alBUYqNR7Q,Person,2263,"['classical performance', 'orchestral performance']",49
222,Чёрные озёра,32532109-3a3d-4fd2-a73a-53e93fd0450a,,Group,0,[],0
223,Дискотека Авария,8a0efc57-d9ea-452a-b2ce-55cffc7a9784,2NL5u7aIFrmuOHbYBYWjun,Group,47843,"['classic russian pop', 'russian pop', 'russian rock']",46
224,Василий К.,ba9ce7a9-277a-4df4-88f8-3f1aa5ec6f52,1XOaGxApYGtKHM5hj9G7AC,Person,968,[],19
225,Tracktor Bowling,caeada25-307d-43d9-8253-ed6f35ea941a,3nrg34wfA41KmxwEYJMRv3,Group,30985,"['classic russian rock', 'russian alternative', 'russian metal', 'russian punk', 'russian rock']",32
226,Технология,aa2a708d-55db-472b-8c0c-293d13793ede,1Yc7wyu2VfROa1hdESfHsi,Group,9973,"['russian synthpop', 'soviet synthpop']",37
227,Юрий Хатуевич Темирканов,0ba3cdeb-e53f-4841-8bbb-e6a1758eb46a,,Person,0,[],0
228,Катя Чехова,38005596-c31e-4da4-9c72-2a6e8f12c181,2UHktq7Ik4C9ak6sUjQaTT,Person,886,['dubsteppe'],25
229,Самое Большое Простое Число,00fdcb80-f901-4c0f-b99d-b28b0ce05bbf,0DF1d45pNEowrh7UXKvJWJ,Group,64867,['russian rock'],46
230,Евгений Геворгян,7a23102a-2bf0-4f24-9897-129b2cdf32f5,,Person,0,[],0
231,Елена Ваенга,115c7f2c-f620-4f13-9561-844419a422b7,5jBEXCI3Rsg9rw6I1UCbmb,Person,53963,"['bard', 'classic russian pop', 'russian pop']",44
232,7Б,f1a40185-c2ab-4f79-a72d-b2a6bf739f18,4713QaNWUosi3HuVMjHtGS,Group,61151,"['classic russian rock', 'russian rock']",44
233,Drolls,04fdf782-f1db-469a-93cc-fe59c8ed63c9,2sil8z5kiy4r76CRTXxBCA,Group,1730944,"['alternative rock', 'neo mellow', 'permanent wave', 'pop rock', 'post-grunge']",73
234,Nemertines,a3358c82-001c-4c17-a89c-e9e4b0d86a69,5zNVCIEbNc1ngfksGLihx9,Group,3224,"['djent', 'thall']",18
235,Волга-Волга,d905beb9-d29e-48b8-a841-de83b7e13514,1EXeV5yo008cU3gQ8P0UC2,Group,969,[],20
236,Вячеслав Бутусов,de2f6b7a-9d08-4a16-88c1-68c141e0b0c6,4OOScgRgwYrB4dSfeDSJmq,Person,59207,"['classic russian rock', 'russian rock']",44
237,Винтаж,50e6a302-823f-4537-afd5-d90b7ee96c2c,1I8yEn0RSxacRvLxd8N56a,Group,56944,"['russian dance pop', 'russian pop']",46
238,Игорь Тальков,22dd5cae-d4c5-4b7c-a413-964d2b15edb2,36ECxpIYWNwODir77eHE10,Person,30999,"['bard', 'classic russian pop', 'russian chanson', 'russian pop', 'russian rock', 'russian romance']",40
239,Света,2601fb15-0a33-48e4-b626-4614c8ab16c8,1kxB5p4yYz5pReyydptkGH,Person,16392,['russian pop'],38
240,Пропаганда,e032c7e6-fd51-4c00-82ad-e74bd9bb1a5c,2fA7oIMUQ7vwHsfHW3Fr8H,Group,24541,"['classic russian pop', 'russian dance pop', 'russian pop']",41
241,Akromusto,06e35203-1dcb-4770-8990-4b6780763c59,,Group,0,[],0
242,Валерий Кузьмич Полянский,613c29af-8193-4b85-b42f-eac9c8197a36,,Person,0,[],0
